Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_DIGITS_TEXT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_DIGITS_TEXT_K644
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_FROM_NAT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_FROM_NAT_K1214
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_INT_FIT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_INT_FIT_K806
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_PLAIN
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_K750
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_K751
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_ROUND
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_ROUND_K1231
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SHORTEST_FAST
  0.00      0.28     0.00        1     0.00     7.68  WL_FID_F64_SHORTEST_FAST_K915
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K983
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K984
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K985
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_SIGNED
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_TOKEN_VALUE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_TOKEN_VALUE_K1053
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_FILE_CLOSE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_FILE_OPEN
  0.00      0.28     0.00        1     0.00     0.01  WL_FID_IO_ARGS
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_IO_EMIT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_IO_GET_ENV
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_IO_WRITE
