Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_FCTX_ROOT_K1162
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_DG_INIT_K595
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_DG_INIT_K596
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_DG_SCALE_K601
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_DG_SCALE_K602
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_DG_SCALE_K603
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_FROM_DEC_P10_K73
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_FROM_DEC_P10_K74
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_K748
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_SMALL
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_SMALL_K646
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_PLAIN_SMALL_K647
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_ROUND_K1234
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_ROUND_K1235
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_TOKEN_RANGE_K338
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_F64_TOKEN_RANGE_K339
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_FILE_CLOSE
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_FILE_OPEN
  0.00      0.15     0.00        1     0.00     0.01  WL_FID_IO_ARGS
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_IO_EMIT
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_IO_GET_ENV
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_IO_WRITE
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1154
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_JSON_READ
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_JSON_READ_K1455
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_LIST_APPEND_K1599
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1962
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1963
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1967
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1968
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1970
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1971
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1976
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_C1977
  0.00      0.15     0.00        1     0.00     0.01  WL_FID_MAIN_K1964
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_K1969
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_MAIN_K1974
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_PUT_STATS_C1201
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_INPUT
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1750
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_INPUT_C1751
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1574
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1575
  0.00      0.15     0.00        1     0.00     0.30  WL_FID_READ_LOOP_C1576
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1577
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_LOOP_C1578
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_READ_OPENED
