Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_ROUND
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SHORTEST_FAST
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SHORTEST_FAST_K915
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K983
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K984
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST_K985
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_SIGNED
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_LIST_LENGTH
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_STRING_REPEAT
  0.00      0.72     0.00    16752     0.00     0.00  spin_224
  0.00      0.72     0.00    16547     0.00     0.00  WL_FID_BIGNAT_DIV_POW5_K29
  0.00      0.72     0.00    15305     0.00     0.00  spin_268
  0.00      0.72     0.00    15300     0.00     0.00  spin_230
  0.00      0.72     0.00    15300     0.00     0.00  spin_88
  0.00      0.72     0.00    15300     0.00     0.00  spin_89
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_BIG_OF_NAT
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_FROM_NAT
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_FROM_NAT_K1214
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_INT_FIT_K806
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_PLAIN_K750
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_PLAIN_K751
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_ROUND_K1231
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_F64_TOKEN_VALUE_K1053
  0.00      0.72     0.00    13234     0.00     0.00  WL_FID_JSON_NUM_VALUE_K1152
  0.00      0.72     0.00    11404     0.00     0.00  WL_FID_BIGNAT_SUB_K651
  0.00      0.72     0.00     9716     0.00     0.00  WL_FID_F64_TOKEN_LITERAL
  0.00      0.72     0.00     9716     0.00     0.00  spin_41
  0.00      0.72     0.00     9716     0.00     0.00  spin_84
  0.00      0.72     0.00     8382     0.00     0.00  WL_FID_BIGNAT_IS_EQ
  0.00      0.72     0.00     8382     0.00     0.00  WL_FID_BIGNAT_IS_EQ_K587
  0.00      0.72     0.00     7651     0.00     0.00  WL_FID_ENCODE_ROWS_OK_GO
  0.00      0.72     0.00     7651     0.00     0.00  spin_313
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_PUT_CELLS_SEQ_K857
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_PUT_ROW
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_ROWS_K1181
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_ROWS_OK_GO_K847
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_ROW_LINE
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_ROW_LINE_K1076
  0.00      0.72     0.00     7650     0.00     0.00  WL_FID_ENCODE_ROW_OK
  0.00      0.72     0.00     7650     0.00     0.00  spin_259
  0.00      0.72     0.00     7650     0.00     0.00  spin_80
  0.00      0.72     0.00     6613     0.00     0.00  WL_FID_F64_DG_FIX_NEXT_K466
